number_e164,label,category,confidence,risk_level,source,updated_at
33270285055,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285056,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285057,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285058,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285059,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285060,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285061,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285062,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285063,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285064,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285065,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285066,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285067,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285068,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285069,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285070,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285071,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285072,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285073,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285074,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285075,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285076,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285077,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285078,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285079,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285080,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285081,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285082,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285083,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285084,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285085,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285086,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285087,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285088,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285089,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285090,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285091,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285092,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285093,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285094,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285095,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285096,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285097,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285098,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285099,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285100,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285101,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285102,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285103,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285104,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285105,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285106,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285107,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285108,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285109,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285110,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285111,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285112,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285113,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285114,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285115,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285116,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285117,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285118,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285119,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285120,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285121,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285122,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285123,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285124,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285125,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285126,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285127,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285128,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285129,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285130,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285131,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285132,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285133,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285134,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285135,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285136,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285137,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285138,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285139,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285140,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285141,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285142,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285143,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285144,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285145,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285146,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285147,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285148,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285149,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285150,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285151,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285152,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285153,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285154,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285155,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285156,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285157,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285158,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285159,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285160,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285161,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285162,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285163,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285164,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285165,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285166,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285167,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285168,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285169,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285170,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285171,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285172,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285173,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285174,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285175,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285176,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285177,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285178,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285179,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285180,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285181,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285182,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285183,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285184,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285185,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285186,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285187,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285188,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285189,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285190,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285191,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285192,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285193,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285194,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285195,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285196,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285197,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285198,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285199,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285200,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285201,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285202,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285203,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285204,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285205,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285206,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285207,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285208,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285209,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285210,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285211,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285212,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285213,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285214,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285215,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285216,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285217,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285218,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285219,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285220,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285221,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285222,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285223,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285224,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285225,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285226,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285227,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285228,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285229,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285230,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285231,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285232,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285233,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285234,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285235,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285236,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285237,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285238,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285239,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285240,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285241,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285242,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285243,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285244,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285245,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285246,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285247,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285248,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285249,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285250,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285251,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285252,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285253,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285254,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285255,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285256,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285257,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285258,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285259,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285260,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285261,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285262,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285263,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285264,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285265,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285266,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285267,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285268,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285269,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285270,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285271,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285272,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285273,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285274,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285275,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285276,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285277,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285278,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285279,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285280,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285281,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285282,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285283,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285284,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285285,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285286,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285287,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285288,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285289,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285290,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285291,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285292,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285293,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285294,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285295,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285296,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285297,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285298,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285299,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285300,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285301,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285302,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285303,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285304,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285305,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285306,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285307,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285308,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285309,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285310,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285311,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285312,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285313,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285314,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285315,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285316,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285317,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285318,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285319,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285320,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285321,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285322,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285323,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285324,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285325,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285326,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285327,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285328,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285329,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285330,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285331,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285332,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285333,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285334,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285335,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285336,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285337,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285338,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285339,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285340,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285341,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285342,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285343,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285344,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285345,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285346,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285347,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285348,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285349,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285350,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285351,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285352,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285353,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285354,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285355,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285356,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285357,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285358,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270285359,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
